Relevant	hasMIDdatathonpublication	Authors_Contacted	Author_Contact_Comments	hasMIDdatathonderivedGeneticDataX	hasMIDdatathonpreservative	hasMIDdatathonpermitInformation	hasMIDdatathonyearCollected	hasMIDdatathonenvironmentalMedium	hasMIDdatathonhabitat	hasMIDdatathoncountry	hasMIDdatathoncoordinates	hasMIDdatathonlocality	hasMIDdatathonmaterialSampleID	Author_Response_Comments	hasPOSTdatathonderivedGeneticDataX	hasPOSTdatathonpreservative	hasPOSTdatathonpermitInformation	hasPOSTdatathonyearCollected	hasPOSTdatathonenvironmentalMedium	hasPOSTdatathonhabitat	hasPOSTdatathoncountry	hasPOSTdatathoncoordinates	hasPOSTdatathonlocality	hasPOSTdatathonmaterialSampleID	Metadata_Curator	Quality_Controller	datagroup	hasPOSTdatathonpublication	hasPREdatathonderivedGeneticDataX	hasPREdatathonpermitInformation	hasPREdatathonpreservative	hasPREdatathonyearCollected	hasPREdatathoncoordinates	hasPREdatathonmaterialSampleID	hasPREdatathonenvironmentalMedium	hasPREdatathonhabitat	hasPREdatathoncountry	hasPREdatathonlocality	hasPREdatathonpublication	registration_date_bioprj	author_response
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE, however the paper found (Genome-culture coevolution promotes rapid divergence of killer whale ecotypes) that appears to match this bioproject has sampleIDs that don't match those in bioproject""| locality = ""FALSE, however the paper found (Genome-culture coevolution promotes rapid divergence of killer whale ecotypes) that appears to match this bioproject has localities that don't match those in bioproject""| coordinates = ""FALSE""| country = ""FALSE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""FALSE""| permitInformation = ""FALSE""| preservative = ""FALSE""| derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	"materialSampleID = ""TRUE,""| locality = ""FALSE, paper will be submitted for preprint so metadata won't be available until Nov""| coordinates = ""FALSE, paper will be submitted for preprint so metadata won't be available until Nov""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""FALSE, paper will be submitted for preprint so metadata won't be available until Nov""| permitInformation = ""FALSE, paper will be submitted for preprint so metadata won't be available until Nov""| preservative = ""FALSE, paper will be submitted for preprint so metadata won't be available until Nov""| derivedGeneticDataX = ""FALSE, paper will be submitted for preprint so metadata won't be available until Nov"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	Sofia Beskid	NA	marine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	4/5/19	TRUE
TRUE	TRUE	FALSE	materialSampleID = TRUE | locality =TRUE| coordinates = FALSE | country =TRUE | habitat = FALSE | environmentalMedium = FALSE | yearCollected = TRUE | permitInformation = FALSE | preservative = FALSE | derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	materialSampleID = TRUE | locality =TRUE| coordinates = FALSE | country = TRUE | habitat = FALSE | environmentalMedium = FALSE | yearCollected = TRUE | permitInformation = FALSE | preservative = FALSE | derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	Alonso Delgado	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	4/7/19	NA
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation = ""false"" | | preservative = ""false"" | derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation = ""false"" | | preservative = ""false"" | derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Alonso Delgado	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	4/9/19	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Maryam Ghoojaei	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	4/12/19	FALSE
TRUE	TRUE	FALSE	"materialSampleID = ""FALSE Even though individual sample IDs were not given in paper, all samples were collected at the same time at the same loc"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation = ""TRUE” | preservative = ""TRUE"" | derivedGeneticDataX= ""FALSE Not given"""	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	"materialSampleID = ""FALSE Even though individual sample IDs were not given in paper, all samples were collected at the same time at the same loc"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation = ""TRUE” | preservative = ""TRUE"" | derivedGeneticDataX= ""FALSE Not given"""	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	Thienthanh Trinh	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	MOST	MOST	FALSE	4/16/19	NA
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = TRUE|preservative = FALSE|derivedGeneticDataX = TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Tanner Anderson	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	4/16/19	TRUE
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = TRUE|associatedReferences = TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = TRUE|associatedReferences = TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Sofia Beskid	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	4/16/19	NA
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = TRUE|derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = TRUE|derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Sofia Beskid	Eric Crandall	marine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	4/18/19	NA
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = MOST&MOST|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = MOST|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE|associatedReferences = FALSE	FALSE	FALSE	FALSE	MOST	TRUE	TRUE	TRUE	MOST	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = MOST&MOST|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = MOST|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE|associatedReferences = FALSE	FALSE	FALSE	FALSE	MOST	TRUE	TRUE	TRUE	MOST	TRUE	TRUE	Emily Farrell	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	MOST	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	4/25/19	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""FALSE” | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation = ""FALSE"" | preservative = ""TRUE"" | derivedGeneticDataX= ""FALSE"""	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE"" | permitInformation = ""FALSE, None listed in paper"" | preservative = ""TRUE"" | derivedGeneticDataX= ""FALSE , none listed in paper"""	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Samantha Queeno	Michelle	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	4/26/19	TRUE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = FALSE&FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = TRUE|preservative = TRUE|derivedGeneticDataX = TRUE|associatedReferences = TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = FALSE&FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = TRUE|preservative = TRUE|derivedGeneticDataX = TRUE|associatedReferences = TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Emily Farrell	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	5/3/19	TRUE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates =FALSE|country =TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = TRUE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates =FALSE|country =TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = TRUE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Eric Crandall	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	MOST	MOST	FALSE	5/5/19	FALSE
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE, there is a csv with sample information listed in a website linked to the study however, cannot find the actual csv (listed here: https://alaska.usgs.gov/data/metadata/ecosystems/waterfowlShorebird/scoter/scoter_ddRAD_microsatellites_northAmericaEurope_sonsthagen_1977_2012/scoter_ddRAD_microsatellites_northAmericaEurope_sonsthagen_1977_2012_metadata.html) ""| coordinates = ""FALSE, there is a csv with sample information listed in a website linked to the study however, cannot find the actual csv""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""SOME, there is a csv with sample information listed in a website linked to the study however, cannot find the actual csv""| permitInformation = ""FALSE""| preservative = ""FALSE""| derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	SOME	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE, there is a csv with sample information listed in a website linked to the study however, cannot find the actual csv (listed here: https://alaska.usgs.gov/data/metadata/ecosystems/waterfowlShorebird/scoter/scoter_ddRAD_microsatellites_northAmericaEurope_sonsthagen_1977_2012/scoter_ddRAD_microsatellites_northAmericaEurope_sonsthagen_1977_2012_metadata.html) ""| coordinates = ""FALSE, there is a csv with sample information listed in a website linked to the study however, cannot find the actual csv""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""SOME, there is a csv with sample information listed in a website linked to the study however, cannot find the actual csv""| permitInformation = ""FALSE""| preservative = ""FALSE""| derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	SOME	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Sofia Beskid	NA	marine	TRUE	FALSE	FALSE	FALSE	SOME	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	5/7/19	FALSE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = SOME|coordinates = SOME|country = SOME|habitat = TRUE|environmentalMedium = SOME|yearCollected = SOME|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	SOME	SOME	TRUE	SOME	SOME	SOME	TRUE	materialSampleID = TRUE|locality = SOME|coordinates = SOME|country = SOME|habitat = TRUE|environmentalMedium = SOME|yearCollected = SOME|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	SOME	SOME	TRUE	SOME	SOME	SOME	TRUE	Samantha Queeno	Michelle	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	5/9/19	FALSE
TRUE	TRUE	FALSE	materialSampleID = MOST|locality = MOST|coordinates = MOST|country = MOST|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = TRUE|derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	MOST	MOST	MOST	MOST	materialSampleID = TRUE|locality = MOST|coordinates = MOST|country = MOST|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = TRUE|derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	MOST	MOST	MOST	TRUE	Nan Himmelsbach	Michelle	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	MOST	SOME	FALSE	5/14/19	NA
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = TRUE|preservative = FALSE|derivedGeneticDataX = TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = TRUE|preservative = FALSE|derivedGeneticDataX = TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Sofia Beskid	NA	marine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	MOST	FALSE	5/14/19	NA
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = TRUE|preservative = TRUE|derivedGeneticDataX = TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = TRUE|preservative = TRUE|derivedGeneticDataX = TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Alonso Delgado	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	5/21/19	NA
TRUE	TRUE	TRUE	"materialSampleID = ""FALSE Different from the paper"" | locality = ""FALSE unclear because of the materialSampleID"" | coordinates = ""FALSE unclear because of the materialSampleID"" | country = ""FALSE unclear because of the materialSampleID"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""TRUE"" | preservative = ""TRUE"" | derivedGeneticDataX = ""TRUE"""	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	"materialSampleID = ""FALSE Different from the paper"" | locality = ""FALSE unclear because of the materialSampleID"" | coordinates = ""FALSE unclear because of the materialSampleID"" | country = ""FALSE unclear because of the materialSampleID"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""TRUE"" | preservative = ""TRUE"" | derivedGeneticDataX = ""TRUE"""	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	Maryam Ghoojaei	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	5/22/19	FALSE
TRUE	TRUE	TRUE	materialSampleID = TRUE| locality = TRUE| coordinates = FALSE| country = TRUE| habitat = FALSE| environmentalMedium = TRUE| yearCollected = MOST| permitInformation =FALSE| preservative = FALSE| derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	MOST	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	materialSampleID = TRUE| locality = TRUE| coordinates = FALSE| country = TRUE| habitat = FALSE| environmentalMedium = TRUE| yearCollected = MOST| permitInformation =FALSE| preservative = FALSE| derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	MOST	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	Nan Himmelsbach	Michelle	nonmarine	TRUE	FALSE	FALSE	FALSE	MOST	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	5/22/19	TRUE
TRUE	FALSE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""FALSE"" | country = ""TRUE"" | habitat =""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""FALSE"" | permitInformation = ""FALSE"" | preservative = ""FALSE"" | derivedGeneticDataX = ""FALSE"""	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Ann Holmes	Eric	nonmarine	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	5/27/19	FALSE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = TRUE|derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = FALSE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = FALSE|permitInformation = FALSE|preservative = TRUE|derivedGeneticDataX = FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	Eric Crandall	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	5/28/19	FALSE
TRUE	TRUE	FALSE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""MOST, supporting information has sample site's collection year and 2 sites have ranges so can't provide single year for sites/samples""| permitInformation = ""FALSE""| preservative = ""FALSE""| derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	MOST	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE""| locality = ""TRUE""| coordinates = ""TRUE""| country = ""TRUE""| habitat = ""TRUE""| environmentalMedium = ""TRUE""| yearCollected = ""MOST, supporting information has sample site's collection year and 2 sites have ranges so can't provide single year for sites/samples""| permitInformation = ""FALSE""| preservative = ""FALSE""| derivedGeneticDataX = ""TRUE"""	TRUE	FALSE	FALSE	MOST	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Sofia Beskid	Eric Crandall	marine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	6/17/19	NA
TRUE	TRUE	TRUE	materialSampleID = FALSE| locality = FALSE| coordinates = TRUE| country = TRUE| habitat = FALSE| environmentalMedium = FALSE| yearCollected = FALSE| permitInformation = FALSE| preservative = FALSE| derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	materialSampleID = FALSE| locality = FALSE| coordinates = TRUE| country = TRUE| habitat = FALSE| environmentalMedium = FALSE| yearCollected = FALSE| permitInformation = FALSE| preservative = FALSE| derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	Nan Himmelsbach	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	6/19/19	FALSE
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = SOME|country =TRUE|habitat = FALSE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation =TRUE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	SOME	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = SOME|country =TRUE|habitat = FALSE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation =TRUE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	SOME	TRUE	TRUE	Eric Crandall	NA	nonmarine	TRUE	FALSE	FALSE	FALSE	MOST	FALSE	TRUE	FALSE	FALSE	MOST	MOST	FALSE	6/19/19	NA
TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE July 2017 and July 2018, but specific year for each sample was not given"" | permitInformation = ""TRUE"" | preservative = ""FALSE Not given"" | derivedGeneticDataX= ""FALSE Not given"""	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	"materialSampleID = ""TRUE"" | locality = ""TRUE"" | coordinates = ""TRUE"" | country = ""TRUE"" | habitat = ""TRUE"" | environmentalMedium = ""TRUE"" | yearCollected = ""TRUE July 2017 and July 2018, but specific year for each sample was not given"" | permitInformation = ""TRUE"" | preservative = ""FALSE Not given"" | derivedGeneticDataX= ""FALSE Not given"""	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Thienthanh Trinh	Eric	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	6/20/19	FALSE
TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Tanner Anderson	Andrea	nonmarine	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	6/29/19	FALSE
TRUE	TRUE	FALSE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	materialSampleID = TRUE|locality = TRUE|coordinates = TRUE&TRUE|country = TRUE|habitat = TRUE|environmentalMedium = TRUE|yearCollected = TRUE|permitInformation = FALSE|preservative = FALSE|derivedGeneticDataX = TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Randi Barton	Briana	nonmarine	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	7/2/19	NA
